,OrderId,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
1645,1298,2009-09-23,70788,25.91,NZL2P,5,2009-09-25
1646,1704,2009-11-11,70788,36.77,FTPRY,15,2009-11-13
1647,2069,2009-12-16,70788,43.6885,THN9A,15,2009-12-18
1648,1260,2009-09-17,70857,25.54,K8GP9,6,2009-09-17
1649,1371,2009-10-06,71059,36.51,5MECE,6,2009-10-08
1650,2976,2010-02-22,71059,23.62,Q5HVS,5,2010-02-26
1651,1266,2009-09-17,71130,25.14,4LY6R,5,2009-09-18
1652,1311,2009-09-24,71130,18.7,RBGXP,5,2009-09-25
1653,1342,2009-09-30,72429,23.01,4N93C,7,2009-10-01
1654,1626,2009-11-05,72429,19.0,AKVCE,5,2009-11-06
1655,1274,2009-09-20,73087,4.4,CCECJ,4,2009-09-29
1656,2760,2010-02-10,73651,13.0785,4EML4,9,2010-02-10
1657,1624,2009-11-05,74393,47.8202,ZL3TE,5,2009-11-06
1658,2541,2010-01-28,74393,62.886,CA3SD,5,2010-01-29
1659,1322,2009-09-28,74435,78.41,63TFN,3,2009-09-29
1660,1364,2009-10-05,74435,59.94,T2X54,3,2009-10-06
1661,1407,2009-10-12,74435,60.3902,XFBSH,3,2009-10-13
1662,1793,2009-11-16,74435,116.18,QFZ54,3,2009-11-17
1663,1297,2009-09-23,75134,47.55,4SGL3,6,2009-09-24
1664,1299,2009-09-23,75240,5.92,LF8GP,6,2009-09-24
1665,1510,2009-10-23,75547,58.59,C3WX3,4,2009-11-03
1666,1309,2009-09-24,75600,64.35,XAZGD,5,2009-09-25
1667,1340,2009-09-30,75600,91.64,Z2N2G,5,2009-10-02
1668,1537,2009-10-27,75600,101.03,DUEML,5,2009-10-30
1669,2017,2009-12-11,75600,38.82,Q7PK4,5,2009-12-11
1670,2088,2009-12-18,75600,108.48,PNQ82,5,2009-12-18
1671,2356,2010-01-14,75600,77.7927,2S68P,5,2010-01-15
1672,2442,2010-01-21,75600,103.82,C96M5,5,2010-01-22
1673,2547,2010-01-29,75600,203.07,3NMPH,5,2010-01-29
1674,2690,2010-02-05,75600,89.4,6F8HA,4,2010-02-05
1675,2776,2010-02-11,75600,104.2,CVBF9,5,2010-02-12
1676,2801,2010-02-12,75600,74.99,7YHST,5,2010-02-12
1677,2916,2010-02-18,75600,75.6,C6UHE,5,2010-02-19
1678,3165,2010-03-05,75600,91.72,HSDNL,5,2010-03-05
1679,1308,2009-09-24,75603,60.8305,H3GSB,4,2009-09-29
1680,1522,2009-10-26,75603,93.56,3F5L6,11,2009-10-28
1681,1310,2009-09-24,75629,37.76,CVBGQ,4,2009-09-29
1682,1343,2009-09-30,75649,118.3805,BCMDY,4,2009-10-01
1683,1377,2009-10-07,75649,94.1727,SK6F5,4,2009-10-08
1684,1421,2009-10-14,75649,132.17,BEN8C,4,2009-10-15
1685,1482,2009-10-22,75649,174.3552,GN6CT,4,2009-10-22
1686,1556,2009-10-29,75649,135.03,QXMG5,4,2009-10-29
1687,1619,2009-11-05,75649,212.5285,5WNXU,4,2009-11-05
1688,1745,2009-11-12,75649,192.1,3VH9A,4,2009-11-12
1689,1825,2009-11-18,75649,197.8927,99S66,4,2009-11-19
1690,1894,2009-11-30,75649,101.6855,3YQGQ,4,2009-11-30
1691,1958,2009-12-06,75649,93.0162,5HECV,4,2009-12-07
1692,2062,2009-12-15,75649,155.4002,WFNR2,4,2009-12-16
1693,2210,2010-01-04,75649,260.71,MHCLW,4,2010-01-04
1694,2302,2010-01-11,75649,239.1515,ZN353,4,2010-01-11
1695,2477,2010-01-25,75649,188.5455,PXAWF,4,2010-01-25
1696,2642,2010-02-03,75649,258.4172,W9C5T,4,2010-02-03
1697,2849,2010-02-15,75649,254.1147,XBE29,4,2010-02-15
1698,2994,2010-02-23,75649,281.9337,57XEK,4,2010-02-23
1699,3129,2010-03-03,75649,251.4452,QBA5T,4,2010-03-03
1700,1316,2009-09-25,75730,70.84,9E8NJ,5,2009-09-25
1701,1313,2009-09-24,75739,72.74,7W4C7,5,2009-09-25
1702,1352,2009-10-01,75739,49.3547,KUJUG,5,2009-10-02
1703,1388,2009-10-08,75739,53.5,KXUR8,5,2009-10-09
1704,1500,2009-10-23,75739,60.72,RK5CX,5,2009-10-23
1705,1757,2009-11-12,75739,66.59,56RGP,5,2009-11-13
1706,2263,2010-01-08,75739,61.1088,Q2LVY,15,2010-01-08
1707,2357,2010-01-15,75739,35.619,334LT,15,2010-01-15
1708,2445,2010-01-22,75739,23.29,P76SY,15,2010-01-22
1709,2552,2010-01-29,75739,19.37,4FBT8,15,2010-01-29
1710,2919,2010-02-19,75739,21.745,YSDJD,15,2010-02-19
1711,3163,2010-03-04,75739,27.1465,2PUP4,15,2010-03-05
1712,1319,2009-09-25,76463,2.76,9HHM4,4,2009-09-29
1713,1328,2009-09-29,77026,117.8802,KT2V7,3,2009-09-29
1714,1320,2009-09-27,77207,30.62,PU3M6,4,2009-09-29
1715,1321,2009-09-27,77555,42.21,W46AK,4,2009-09-29
1716,1554,2009-10-29,77915,43.54,X68B2,6,2009-10-29
1717,1323,2009-09-28,78451,23.3,MKBLP,3,2009-09-29
1718,1362,2009-10-05,78451,84.8412,US927,3,2009-10-06
1719,1405,2009-10-12,78451,83.62,F945F,3,2009-10-13
1720,1449,2009-10-19,78451,51.73,AHV9U,3,2009-10-20
1721,1528,2009-10-27,78451,58.7805,4MJR6,3,2009-10-27
1722,1577,2009-11-02,78451,72.41,5HWEB,3,2009-11-03
1723,1635,2009-11-07,78451,63.12,XMDVX,3,2009-11-10
1724,1785,2009-11-15,78451,88.7112,VBR7N,3,2009-11-17
1725,1962,2009-12-07,78451,74.73,HQ8MZ,3,2009-12-08
1726,2096,2009-12-19,78451,54.4355,UHGJL,3,2009-12-22
1727,2144,2009-12-28,78451,69.1982,667AR,3,2009-12-29
1728,2205,2010-01-04,78451,70.2445,99VT7,3,2010-01-05
1729,2310,2010-01-11,78451,40.7182,EHC43,3,2010-01-12
1730,2384,2010-01-18,78451,82.1975,R2SAL,3,2010-01-19
1731,2463,2010-01-24,78451,73.4455,Z8AM2,3,2010-01-26
1732,2857,2010-02-15,78451,52.066,KJAEN,3,2010-02-16
1733,2982,2010-02-22,78451,56.74,2TRDJ,3,2010-02-23
1734,3099,2010-03-01,78451,102.09,KX39B,3,2010-03-02
1735,3206,2010-03-08,78451,52.2,83A3T,3,2010-03-09
1736,1334,2009-09-29,79512,48.69,NSZL6,4,2009-10-01
1737,1375,2009-10-07,79512,63.0912,R8XML,4,2009-10-08
1738,1453,2009-10-19,79512,42.23,HQEJH,4,2009-10-20
1739,1516,2009-10-26,79512,62.69,FC48F,4,2009-10-27
1740,1642,2009-11-09,79512,42.23,2XBPL,4,2009-11-10
1741,2305,2010-01-11,79512,58.93,2HLT2,4,2010-01-12
1742,2380,2010-01-17,79512,60.78,LHYUP,4,2010-01-19
1743,2383,2010-01-18,79512,5.06,QSM7N,4,2010-01-19
1744,2533,2010-01-28,79512,47.88,XJB8G,4,2010-01-29
1745,2669,2010-02-04,79512,56.01,KM443,4,2010-02-04
1746,2746,2010-02-09,79512,50.61,WRS5X,4,2010-02-10
1747,2885,2010-02-17,79512,73.97,MXZ2D,4,2010-02-17
1748,3204,2010-03-07,79512,53.79,D4EMB,4,2010-03-09
1749,1335,2009-09-30,79570,73.19,HN4JC,7,2009-10-01
1750,1372,2009-10-06,79570,54.9202,JTRS9,7,2009-10-08
1751,1475,2009-10-21,79570,64.74,JJKU3,7,2009-10-22
1752,1705,2009-11-11,79570,126.91,8VVKZ,7,2009-11-12
1753,1860,2009-11-23,79570,27.32,ARKMB,7,2009-11-24
1754,1408,2009-10-12,79637,138.2878,XHPGR,3,2009-10-13
1755,1484,2009-10-22,79637,129.17,VZKWU,6,2009-10-22
1756,1566,2009-10-29,79637,154.59,C5ZVN,5,2009-10-30
1757,1595,2009-11-03,79637,50.83,P4QX5,3,2009-11-03
1758,1656,2009-11-10,79637,108.16,RJX5L,3,2009-11-10
1759,2468,2010-01-25,79637,259.3777,J8A5Z,15,2010-01-25
1760,2782,2010-02-11,79637,148.3387,LF45M,6,2010-02-11
1761,2928,2010-02-19,79637,102.4672,V3RYJ,15,2010-02-19
1762,3181,2010-03-05,79637,152.0352,PSVE6,15,2010-03-05
1763,1341,2009-09-30,80006,97.87,D3EM2,6,2009-10-01
1764,1422,2009-10-14,80006,73.35,FXJ5M,6,2009-10-15
1765,1479,2009-10-22,80006,86.53,W8CSQ,6,2009-10-22
1766,1548,2009-10-28,80006,39.0178,FPPPJ,6,2009-10-29
1767,1736,2009-11-12,80006,80.75,233AE,6,2009-11-12
1768,2326,2010-01-12,80791,135.2275,CTHGC,4,2010-01-13
1769,2657,2010-02-03,80791,187.51,S3RDJ,4,2010-02-05
1770,2977,2010-02-22,80791,132.53,WNLK5,4,2010-02-23
1771,1361,2009-10-03,81013,78.3682,JTS3W,3,2009-10-06
1772,1445,2009-10-17,81013,55.2,LYKPJ,3,2009-10-20
1773,1518,2009-10-26,81013,13.53,6TYU4,3,2009-10-27
1774,1576,2009-11-02,81013,20.47,2AVHW,3,2009-11-03
1775,1802,2009-11-17,81013,18.3,2MA4M,3,2009-11-17
1776,1913,2009-12-01,81013,28.11,FFJXD,3,2009-12-01
1777,1985,2009-12-08,81013,21.522,ZEWMH,3,2009-12-08
1778,2059,2009-12-15,81013,31.69,DV6EH,3,2009-12-15
1779,2112,2009-12-22,81013,16.925,X7S6P,3,2009-12-22
1780,1401,2009-10-11,81453,77.1152,E9PC7,4,2009-10-13
1781,1447,2009-10-17,81453,80.5605,G97DN,4,2009-10-20
1782,1527,2009-10-26,81453,60.54,34SD6,4,2009-10-27
1783,1609,2009-11-04,81453,69.91,4U4M7,4,2009-11-05
1784,1768,2009-11-13,81453,54.68,PV6L4,4,2009-11-16
1785,1846,2009-11-21,81453,107.7447,6H2WN,4,2009-11-23
1786,1929,2009-12-03,81453,92.4587,T5VP5,4,2009-12-03
1787,2020,2009-12-11,81453,56.7125,2YE8P,4,2009-12-11
1788,2188,2010-01-02,81453,89.125,TDTVF,4,2010-01-04
1789,2469,2010-01-25,81453,37.67,3Y3FN,4,2010-01-25
1790,2569,2010-01-29,81453,53.76,HGGUG,4,2010-02-01
1791,2852,2010-02-15,81453,112.224,SX9DE,4,2010-02-15
1792,2966,2010-02-22,81453,94.1897,D5Z3B,4,2010-02-22
1793,3175,2010-03-05,81453,56.3672,AV56H,4,2010-03-05
1794,1360,2009-10-02,81629,25.8,BFT5J,4,2009-10-06
1795,1368,2009-10-06,83462,75.0462,X4Q9W,3,2009-10-06
1796,1369,2009-10-06,83561,31.67,TNRKQ,3,2009-10-06
1797,1406,2009-10-12,83561,49.22,RNADC,3,2009-10-13
1798,1529,2009-10-27,83561,37.4037,WLX5Q,3,2009-10-27
1799,1585,2009-11-02,83561,56.49,QJ2Y3,3,2009-11-03
1800,1648,2009-11-10,83561,31.95,K9KUN,3,2009-11-10
1801,1912,2009-12-01,83561,21.74,AN3Z7,3,2009-12-01
1802,1995,2009-12-08,83561,47.9625,BBA4Y,9,2009-12-09
1803,2116,2009-12-22,83561,62.0632,K7MDE,3,2009-12-22
1804,2221,2010-01-05,83561,30.68,ZUL3U,3,2010-01-05
1805,2491,2010-01-25,83561,49.1072,LDF6V,3,2010-01-26
1806,2694,2010-02-05,83561,35.6,MESEQ,4,2010-02-05
1807,2864,2010-02-16,83561,18.04,3YEZZ,3,2010-02-16
1808,2983,2010-02-22,83561,63.2612,M93RY,3,2010-02-23
1809,1374,2009-10-07,84028,77.468,YNSNR,5,2009-10-09
1810,1434,2009-10-16,84028,148.01,XHAXZ,5,2009-10-16
1811,1495,2009-10-22,84028,156.52,9JGHJ,5,2009-10-23
1812,1564,2009-10-29,84028,106.24,7QA8G,5,2009-10-30
1813,1627,2009-11-05,84028,94.52,9R8T6,5,2009-11-06
1814,1756,2009-11-12,84028,150.78,JKGDL,5,2009-11-13
1815,3177,2010-03-05,84028,125.6625,4TRKR,5,2010-03-05
1816,1416,2009-10-13,85204,74.74,V59KK,4,2009-10-15
1817,1373,2009-10-07,85510,164.3105,5E6H7,7,2009-10-08
1818,1384,2009-10-08,86278,5.51,7PDMD,4,2009-10-13
1819,1458,2009-10-19,86307,28.74,V3X9T,3,2009-10-20
1820,1386,2009-10-08,86412,12.8,Z3XF3,5,2009-10-09
1821,1395,2009-10-10,87172,8.16,UXC8J,4,2009-10-15
1822,1452,2009-10-19,89010,14.66,E9XAU,7,2009-10-20
1823,1417,2009-10-13,89123,11.25,7C4G9,4,2009-10-15
1824,1418,2009-10-14,89359,70.26,BEEPN,6,2009-10-15
1825,1638,2009-11-09,89359,47.07,NXAGP,3,2009-11-10
1826,1430,2009-10-15,90419,28.39,FAZ2G,3,2009-10-20
1827,1444,2009-10-16,90848,47.8502,C5C23,4,2009-10-20
1828,1573,2009-11-01,90848,121.52,SN56M,4,2009-11-03
1829,1719,2009-11-11,90848,87.4002,3J4NL,4,2009-11-12
1830,1795,2009-11-16,90848,37.52,WS8KC,4,2009-11-17
1831,1899,2009-11-30,90848,88.98,QUAMN,4,2009-12-01
1832,1951,2009-12-06,90848,133.1252,RRCFW,18,2009-12-07
1833,2076,2009-12-16,90848,84.3405,ZL7GR,15,2009-12-18
1834,2132,2009-12-23,90848,225.6698,RSQVS,18,2009-12-28
1835,2136,2009-12-25,90848,18.56,VGA9H,18,2009-12-28
1836,2280,2010-01-10,90848,70.27,VGDVB,18,2010-01-11
1837,2379,2010-01-17,90848,59.2767,38J88,18,2010-01-18
1838,2465,2010-01-24,90848,78.8747,AYYZK,18,2010-01-25
1839,2581,2010-01-31,90848,105.2,TZ7XM,18,2010-02-01
1840,2709,2010-02-07,90848,30.023,4FXEC,18,2010-02-08
1841,2847,2010-02-15,90848,113.0575,TXW8C,18,2010-02-15
1842,2964,2010-02-22,90848,128.0117,J5LNF,18,2010-02-22
1843,2965,2010-02-22,90848,6.29,4SBM6,18,2010-02-22
1844,3090,2010-03-01,90848,28.38,Q2JF5,18,2010-03-01
1845,3199,2010-03-07,90848,75.6752,BYVXG,18,2010-03-08
1846,3201,2010-03-07,90848,2.96,SSQXW,18,2010-03-08
1847,1436,2009-10-16,90916,14.8,6HB74,8,2009-10-16
1848,1439,2009-10-16,90971,81.57,8KPF9,5,2009-10-16
1849,1472,2009-10-21,90971,25.39,38XQ4,11,2009-10-21
1850,1438,2009-10-16,90979,6.44,NM4BD,8,2009-10-16
1851,1446,2009-10-17,92802,7.88,YLYBL,4,2009-10-20
1852,1448,2009-10-18,93097,20.45,9BX5C,7,2009-10-22
1853,2528,2010-01-28,94734,43.6492,N5B8V,5,2010-01-29
1854,2615,2010-02-01,94734,97.8117,52AQT,3,2010-02-02
1855,2831,2010-02-14,94734,61.07,DCMGY,4,2010-02-15
1856,2157,2009-12-28,95448,31.45,655L5,3,2009-12-29
1857,2288,2010-01-10,95448,38.3,GJW9W,15,2010-01-11
1858,2398,2010-01-18,95448,6.9,BSCS8,3,2010-01-19
1859,2462,2010-01-24,95448,23.22,A9XLC,15,2010-01-25
1860,2611,2010-02-01,95448,10.9425,KCFLV,3,2010-02-02
1861,2735,2010-02-08,95448,28.7,AWTC7,3,2010-02-09
1862,1455,2009-10-19,97042,3.17,XUG2W,3,2009-10-20
1863,1485,2009-10-22,97042,4.58,VPFJU,6,2009-10-22
1864,1630,2009-11-06,97042,8.3,C636L,5,2009-11-06
1865,1983,2009-12-07,97042,17.5,2ERZR,3,2009-12-08
1866,2169,2009-12-30,97042,20.86,FLNFR,9,2009-12-30
1867,3233,2010-03-08,97042,24.16,96F6J,3,2010-03-09
1868,1823,2009-11-18,97603,40.51,CJUGT,6,2009-11-19
1869,2340,2010-01-13,97603,35.23,NRTNF,5,2010-01-15
1870,1526,2009-10-26,97865,48.82,XBJFU,3,2009-10-27
1871,1833,2009-11-19,97865,32.8,MQ8R7,5,2009-11-20
1872,1581,2009-11-02,99036,16.41,MKSRW,9,2009-11-04
1873,1815,2009-11-18,99036,9.03,D6ZS7,9,2009-11-18
1874,1902,2009-11-30,99036,26.7,KR8TF,9,2009-12-02
1875,2509,2010-01-26,99036,24.8875,GM2XU,9,2010-01-27
1876,2636,2010-02-03,99390,39.55,H9CRA,9,2010-02-03
1877,2768,2010-02-10,99390,62.97,2F9A9,9,2010-02-10
1878,2881,2010-02-17,99390,58.2352,UBFSE,9,2010-02-17
1879,3010,2010-02-24,99390,31.99,5WRXD,9,2010-02-24
1880,1480,2009-10-22,99601,77.08,CMXFV,4,2009-10-22
1881,2291,2010-01-11,99601,184.3237,HT8RD,4,2010-01-11
1882,1488,2009-10-22,99880,35.06,V37V9,7,2009-10-22
1883,2654,2010-02-03,99914,47.05,YFPME,6,2010-02-04
1884,1493,2009-10-22,100264,18.9,QSDZ5,5,2009-10-23
1885,1494,2009-10-22,100269,35.2105,KGG5W,4,2009-10-23
1886,2213,2010-01-04,100269,48.2643,PKQXM,11,2010-01-06
1887,1617,2009-11-05,100580,25.7484,JD2SV,7,2009-11-10
1888,1767,2009-11-13,100580,20.22,FCA6Y,7,2009-11-17
1889,1503,2009-10-23,100720,181.2055,PL7P8,3,2009-10-27
1890,1592,2009-11-03,100720,103.5375,5UBAY,3,2009-11-03
1891,1866,2009-11-23,100720,208.59,ZCRFS,3,2009-11-24
1892,1908,2009-12-01,100720,153.28,PGG4Z,3,2009-12-01
1893,1989,2009-12-08,100720,527.1597,UE29C,3,2009-12-08
1894,2066,2009-12-15,100720,456.3455,V9GS3,9,2009-12-16
1895,2126,2009-12-23,100720,200.1732,57A8G,9,2009-12-23
1896,2313,2010-01-11,100720,172.13,KN5YX,3,2010-01-12
1897,2492,2010-01-26,100720,160.0052,Z93WU,3,2010-01-26
1898,2618,2010-02-02,100720,61.6,F89XY,3,2010-02-02
1899,2716,2010-02-08,100720,91.37,3EC2F,3,2010-02-09
1900,3073,2010-02-28,100720,185.0218,Q6F7A,3,2010-03-02
1901,1506,2009-10-23,101048,94.25,TLFD8,5,2009-10-23
1902,1507,2009-10-23,101054,36.59,5XAH8,5,2009-10-23
1903,1531,2009-10-27,101284,51.14,F3T8F,4,2009-10-27
1904,1541,2009-10-27,101284,26.4,AYSAS,4,2009-10-28
1905,1771,2009-11-14,101284,37.14,87BER,4,2009-11-16
1906,1772,2009-11-14,101284,42.24,A3ZEA,4,2009-11-16
1907,1824,2009-11-18,101939,6.16,BN6AP,6,2009-11-19
1908,2129,2009-12-23,101939,32.98,JD2VR,5,2009-12-23
1909,2130,2009-12-23,101939,3.14,L496C,5,2009-12-23
1910,2335,2010-01-13,101939,13.14,8R28F,9,2010-01-13
1911,2779,2010-02-11,101939,14.16,4A8V2,6,2010-02-11
1912,2900,2010-02-17,101939,5.64,KYWEB,6,2010-02-18
1913,1558,2009-10-29,101944,16.32,HTYF7,7,2009-10-29
1914,1618,2009-11-05,101944,17.72,HT5RA,6,2009-11-05
1915,1632,2009-11-06,101944,23.32,AEMF6,5,2009-11-06
1916,1668,2009-11-10,101944,14.75,CNEGN,3,2009-11-10
1917,1674,2009-11-10,101944,12.1302,3G74W,14,2009-11-11
1918,1701,2009-11-11,101944,10.5278,AZ8GX,14,2009-11-11
1919,1844,2009-11-20,101944,16.36,X3CV2,15,2009-11-20
1920,1880,2009-11-25,101944,6.1,NFPH4,9,2009-11-25
1921,1922,2009-12-02,101944,7.74,B63XA,11,2009-12-02
1922,2229,2010-01-05,101944,19.361,BWKHL,7,2010-01-05
1923,2271,2010-01-08,101944,25.67,JNNRF,19,2010-01-08
1924,2418,2010-01-20,101944,24.85,EA6DE,11,2010-01-20
1925,2624,2010-02-02,101944,37.2402,RLFFF,7,2010-02-02
1926,2699,2010-02-05,101944,4.2065,UXRQV,19,2010-02-05
1927,2815,2010-02-12,101944,43.3275,DNMY2,19,2010-02-12
1928,2816,2010-02-12,101944,19.46,UAVT9,19,2010-02-12
1929,2932,2010-02-19,101944,29.885,3XY6Y,19,2010-02-19
1930,3044,2010-02-26,101944,36.03,A9MSQ,19,2010-02-26
1931,3182,2010-03-05,101944,51.0015,XFRNW,19,2010-03-05
1932,1629,2009-11-06,101947,27.12,SVCCZ,5,2009-11-06
1933,1732,2009-11-11,101947,17.71,HJLN7,6,2009-11-12
1934,1835,2009-11-19,101947,23.77,QUSSN,5,2009-11-20
1935,1925,2009-12-02,101947,16.67,JDSRG,7,2009-12-03
1936,1949,2009-12-06,101947,49.589,YBFZG,18,2009-12-07
1937,2026,2009-12-13,101947,48.03,J4L55,15,2009-12-14
1938,2037,2009-12-14,101947,18.74,JVUTD,15,2009-12-14
1939,2159,2009-12-29,101947,18.832,UB79R,3,2009-12-29
1940,2253,2010-01-07,101947,13.2078,8Y8Q2,5,2010-01-08
1941,2407,2010-01-19,101947,22.82,RMLRC,3,2010-01-19
1942,2428,2010-01-21,101947,472.32,PF5CC,6,2010-01-21
1943,2475,2010-01-25,101947,30.91,KRAXD,15,2010-01-25
1944,2523,2010-01-27,101947,49.2,QQW3G,6,2010-01-28
1945,2600,2010-02-01,101947,31.5452,3DPRP,3,2010-02-02
1946,2777,2010-02-11,101947,22.4995,UZVJF,6,2010-02-11
1947,2863,2010-02-16,101947,31.21,FUF3H,3,2010-02-16
1948,2901,2010-02-18,101947,10.88,THSD5,4,2010-02-18
1949,2923,2010-02-19,101947,30.1292,HHJAZ,5,2010-02-19
1950,3006,2010-02-24,101947,23.33,8W54T,9,2010-02-24
1951,3142,2010-03-03,101947,9.79,NSTK5,6,2010-03-04
1952,3191,2010-03-06,101947,20.99,TADUA,15,2010-03-08
1953,1515,2009-10-24,103227,24.9452,AE8X4,9,2009-10-28
1954,1532,2009-10-27,103714,123.36,G6FED,3,2009-10-27
1955,1521,2009-10-26,104602,40.5,KVW3W,12,2009-10-28
1956,1729,2009-11-11,104602,40.1,X4NZZ,12,2009-11-12
1957,1915,2009-12-01,104602,17.5795,BUUSY,12,2009-12-02
1958,1523,2009-10-26,105321,62.27,K6AWF,7,2009-10-27
1959,2053,2009-12-15,105321,28.5885,EV9XJ,7,2009-12-15
1960,2182,2009-12-30,105321,34.7495,9TGD7,7,2009-12-31
1961,2311,2010-01-11,105321,21.95,E3HUN,7,2010-01-12
1962,2394,2010-01-18,105321,20.11,AZ2CM,7,2010-01-19
1963,2527,2010-01-28,105321,27.55,VVE6N,7,2010-01-28
1964,2772,2010-02-10,105321,35.71,6RTRE,7,2010-02-11
1965,2904,2010-02-18,105321,43.57,R5298,7,2010-02-18
1966,3147,2010-03-04,105321,29.8275,LNGVV,7,2010-03-04
1967,1538,2009-10-27,107271,22.04,CDF43,7,2009-10-29
1968,1603,2009-11-04,107970,31.57,ZNE28,7,2009-11-05
1969,1820,2009-11-18,107970,43.64,DCTWS,7,2009-11-19
1970,1543,2009-10-28,108062,27.35,XE478,9,2009-10-28
1971,1919,2009-12-02,108062,29.7585,RMRTC,9,2009-12-02
1972,2337,2010-01-13,108062,69.75,KDNJJ,9,2010-01-13
1973,2338,2010-01-13,108062,8.99,MKGPR,9,2010-01-13
1974,2419,2010-01-20,108062,62.65,FF6Y8,9,2010-01-20
1975,2516,2010-01-27,108062,68.24,7ZU9E,9,2010-01-27
1976,2765,2010-02-10,108062,41.1975,ESH8B,9,2010-02-10
1977,3011,2010-02-24,108062,81.89,X4B3D,9,2010-02-24
1978,1553,2009-10-29,108734,94.69,AD4PZ,7,2009-10-29
1979,1586,2009-11-03,108734,51.83,HDFP3,7,2009-11-03
1980,1606,2009-11-04,108734,95.0,TMPYX,7,2009-11-05
1981,2225,2010-01-05,108734,138.4212,ASJPA,7,2010-01-05
1982,2660,2010-02-04,108734,43.2525,MAUCP,7,2010-02-04
1983,1546,2009-10-28,108736,41.36,4EYPZ,7,2009-10-29
1984,2156,2009-12-28,108736,25.43,6YQJD,7,2009-12-29
1985,1550,2009-10-28,109150,49.46,HL47D,7,2009-10-29
1986,1559,2009-10-29,109787,37.2,D4K7Y,5,2009-10-30
1987,1560,2009-10-29,109859,39.94,JYUX9,5,2009-10-30
1988,1854,2009-11-22,109859,30.7,23393,7,2009-11-24
1989,1570,2009-10-30,110795,79.95,4H6UG,4,2009-11-03
1990,1571,2009-10-31,113262,20.91,S3XP9,3,2009-11-03
1991,1574,2009-11-02,114774,13.51,KNJJ8,7,2009-11-03
1992,1947,2009-12-05,114774,5.36,4DWGX,7,2009-12-08
1993,2047,2009-12-14,114774,9.76,R6297,7,2009-12-15
1994,2097,2009-12-20,114774,10.52,9G2CN,7,2009-12-22
1995,2104,2009-12-21,114774,13.5637,Z2PAS,7,2009-12-22
1996,2190,2010-01-02,114774,31.66,VM6GT,7,2010-01-05
1997,2661,2010-02-04,114774,28.06,QJVWJ,7,2010-02-04
1998,2985,2010-02-22,114774,15.22,WEEKF,7,2010-02-23
1999,1575,2009-11-02,114804,35.82,CPPRC,3,2009-11-03
2000,1578,2009-11-02,115599,81.9,MUCKM,4,2009-11-19
2001,1580,2009-11-02,115671,123.1207,MAXZU,3,2009-11-03
2002,1799,2009-11-17,115671,106.03,JDHFM,3,2009-11-17
2003,2160,2009-12-29,115671,114.9482,5RAYK,3,2009-12-29
2004,1584,2009-11-02,115791,2.0452,Y4GKG,6,2009-11-05
2005,1598,2009-11-03,116373,14.72,6KP6W,7,2009-11-05
2006,1608,2009-11-04,116373,10.81,ZHUP4,7,2009-11-05
2007,1728,2009-11-11,116373,23.33,SPDLX,6,2009-11-12
2008,1783,2009-11-15,116373,23.84,THKQD,15,2009-11-16
2009,1849,2009-11-21,116373,25.93,CVVYP,15,2009-11-23
2010,1881,2009-11-28,116373,26.16,KFN83,5,2009-11-30
2011,2003,2009-12-09,116373,46.59,YUPZR,7,2009-12-10
2012,2082,2009-12-17,116373,17.06,LW3H2,5,2009-12-18
2013,1599,2009-11-04,116454,90.495,TLJCH,4,2009-11-04
2014,1602,2009-11-04,116490,26.0002,3J3S6,9,2009-11-04
2015,2961,2010-02-22,118028,70.0458,DLUUK,18,2010-02-22
2016,1628,2009-11-06,118975,18.97,TUYXT,5,2009-11-06
2017,1639,2009-11-09,120470,18.43,44KTU,7,2009-11-10
2018,1834,2009-11-19,120470,19.13,FN6FW,15,2009-11-20
2019,1941,2009-12-04,120470,23.374,8DKB8,15,2009-12-04
2020,2680,2010-02-04,120470,29.69,G4C6F,15,2010-02-05
2021,2682,2010-02-04,120470,10.0228,SKYYW,15,2010-02-05
2022,1634,2009-11-07,125168,47.66,5WRRZ,7,2009-11-10
2023,3072,2010-02-28,125168,60.92,P7QVH,7,2010-03-02
2024,1636,2009-11-08,128006,70.35,63KCT,4,2009-11-10
2025,1886,2009-11-29,128006,84.21,5A39J,4,2009-12-01
2026,2942,2010-02-21,128006,96.953,G5265,4,2010-02-22
2027,3066,2010-02-28,128006,75.2378,SEJ6B,4,2010-03-01
2028,1681,2009-11-10,129006,14.87,2URRR,14,2009-11-11
2029,1752,2009-11-12,129748,45.72,QWTNV,5,2009-11-13
2030,2009,2009-12-10,129748,78.7,DEEFW,5,2009-12-11
2031,2080,2009-12-17,129748,56.48,DRYWX,5,2009-12-18
2032,2125,2009-12-22,129748,127.74,MA5TA,5,2009-12-23
2033,2128,2009-12-23,129748,11.96,98A59,5,2009-12-23
2034,2257,2010-01-07,129748,115.45,HPECD,5,2010-01-08
2035,2352,2010-01-14,129748,96.5402,VZ8RB,5,2010-01-15
2036,2538,2010-01-28,129748,80.95,SKHAR,5,2010-01-29
2037,2794,2010-02-11,129748,70.5,TGH4E,5,2010-02-12
2038,3030,2010-02-25,129748,55.21,S6GWX,5,2010-02-26
2039,2000,2009-12-09,129792,18.25,AR9EM,7,2009-12-10
2040,2044,2009-12-14,129792,26.55,XBTGF,7,2009-12-15
